위도,경도,유형,위험도점수,cctv_coverage_m,bus_influence_m,nearest_cctv_m,근거,crs,latitude,longitude,x,y,epsg,wkt
37.3567833,126.9611833,정류소,,,150.0,507.9024163878837,버스정류장 150m 내 CCTV 없음,WGS84,37.3567833,126.9611833,126.9611833,37.3567833,EPSG:4326,POINT (126.9611833 37.3567833)
37.3167833,126.95545,정류소,,,150.0,383.2250017536542,버스정류장 150m 내 CCTV 없음,WGS84,37.3167833,126.95545,126.95545,37.3167833,EPSG:4326,POINT (126.95545 37.3167833)
37.3182167,126.9556,정류소,,,150.0,395.1001049294836,버스정류장 150m 내 CCTV 없음,WGS84,37.3182167,126.9556,126.9556,37.3182167,EPSG:4326,POINT (126.9556 37.3182167)
37.31815,126.9556,정류소,,,150.0,401.67760810730897,버스정류장 150m 내 CCTV 없음,WGS84,37.31815,126.9556,126.9556,37.31815,EPSG:4326,POINT (126.9556 37.31815)
37.3175833,126.9555,정류소,,,150.0,458.6896591198953,버스정류장 150m 내 CCTV 없음,WGS84,37.3175833,126.9555,126.9555,37.3175833,EPSG:4326,POINT (126.9555 37.3175833)
37.3176167,126.9554,정류소,,,150.0,462.631598214908,버스정류장 150m 내 CCTV 없음,WGS84,37.3176167,126.9554,126.9554,37.3176167,EPSG:4326,POINT (126.9554 37.3176167)
37.3775,126.9721833,정류소,,,150.0,1417.7983620280577,버스정류장 150m 내 CCTV 없음,WGS84,37.3775,126.9721833,126.9721833,37.3775,EPSG:4326,POINT (126.9721833 37.3775)
37.321,126.9516667,정류소,,,150.0,533.3939142546934,버스정류장 150m 내 CCTV 없음,WGS84,37.321,126.9516667,126.9516667,37.321,EPSG:4326,POINT (126.9516667 37.321)
37.3211333,126.9518333,정류소,,,150.0,517.7690111179091,버스정류장 150m 내 CCTV 없음,WGS84,37.3211333,126.9518333,126.9518333,37.3211333,EPSG:4326,POINT (126.9518333 37.3211333)
37.3899,127.01445,정류소,,,150.0,373.6731141055309,버스정류장 150m 내 CCTV 없음,WGS84,37.3899,127.01445,127.01445,37.3899,EPSG:4326,POINT (127.01445 37.3899)
37.3925667,127.0123,정류소,,,150.0,205.5256802505223,버스정류장 150m 내 CCTV 없음,WGS84,37.3925667,127.0123,127.0123,37.3925667,EPSG:4326,POINT (127.0123 37.3925667)
37.39075,127.0114167,정류소,,,150.0,387.3482039858,버스정류장 150m 내 CCTV 없음,WGS84,37.39075,127.0114167,127.0114167,37.39075,EPSG:4326,POINT (127.0114167 37.39075)
37.3746,126.9676333,정류소,,,150.0,1016.2328687238222,버스정류장 150m 내 CCTV 없음,WGS84,37.3746,126.9676333,126.9676333,37.3746,EPSG:4326,POINT (126.9676333 37.3746)
37.3919,126.9889,정류소,,,150.0,284.80577589402634,버스정류장 150m 내 CCTV 없음,WGS84,37.3919,126.9889,126.9889,37.3919,EPSG:4326,POINT (126.9889 37.3919)
37.3918667,126.98825,정류소,,,150.0,244.5078780864325,버스정류장 150m 내 CCTV 없음,WGS84,37.3918667,126.98825,126.98825,37.3918667,EPSG:4326,POINT (126.98825 37.3918667)
37.3518333,126.9789167,정류소,,,150.0,546.0212239490313,버스정류장 150m 내 CCTV 없음,WGS84,37.3518333,126.9789167,126.9789167,37.3518333,EPSG:4326,POINT (126.9789167 37.3518333)
37.3521833,126.9787167,정류소,,,150.0,551.4494917109514,버스정류장 150m 내 CCTV 없음,WGS84,37.3521833,126.9787167,126.9787167,37.3521833,EPSG:4326,POINT (126.9787167 37.3521833)
37.3183833,126.9453667,정류소,,,150.0,1138.211597238381,버스정류장 150m 내 CCTV 없음,WGS84,37.3183833,126.9453667,126.9453667,37.3183833,EPSG:4326,POINT (126.9453667 37.3183833)
37.3184667,126.9454667,정류소,,,150.0,1127.0706019767315,버스정류장 150m 내 CCTV 없음,WGS84,37.3184667,126.9454667,126.9454667,37.3184667,EPSG:4326,POINT (126.9454667 37.3184667)
37.3968667,126.98615,정류소,,,150.0,379.0277704932754,버스정류장 150m 내 CCTV 없음,WGS84,37.3968667,126.98615,126.98615,37.3968667,EPSG:4326,POINT (126.98615 37.3968667)
37.3969333,126.9865,정류소,,,150.0,386.2875172843947,버스정류장 150m 내 CCTV 없음,WGS84,37.3969333,126.9865,126.9865,37.3969333,EPSG:4326,POINT (126.9865 37.3969333)
37.4008833,126.98875,정류소,,,150.0,852.180832435649,버스정류장 150m 내 CCTV 없음,WGS84,37.4008833,126.98875,126.98875,37.4008833,EPSG:4326,POINT (126.98875 37.4008833)
37.4003833,126.9872833,정류소,,,150.0,774.1203482702373,버스정류장 150m 내 CCTV 없음,WGS84,37.4003833,126.9872833,126.9872833,37.4003833,EPSG:4326,POINT (126.9872833 37.4003833)
37.4036333,126.9862833,정류소,,,150.0,1131.062369449957,버스정류장 150m 내 CCTV 없음,WGS84,37.4036333,126.9862833,126.9862833,37.4036333,EPSG:4326,POINT (126.9862833 37.4036333)
37.4023833,126.9858333,정류소,,,150.0,993.0833043068252,버스정류장 150m 내 CCTV 없음,WGS84,37.4023833,126.9858333,126.9858333,37.4023833,EPSG:4326,POINT (126.9858333 37.4023833)
37.4011,126.9856833,정류소,,,150.0,851.3657276852875,버스정류장 150m 내 CCTV 없음,WGS84,37.4011,126.9856833,126.9856833,37.4011,EPSG:4326,POINT (126.9856833 37.4011)
37.4010833,126.9858833,정류소,,,150.0,848.4813659434566,버스정류장 150m 내 CCTV 없음,WGS84,37.4010833,126.9858833,126.9858833,37.4010833,EPSG:4326,POINT (126.9858833 37.4010833)
37.3960667,126.9854333,정류소,,,150.0,300.65972911434227,버스정류장 150m 내 CCTV 없음,WGS84,37.3960667,126.9854333,126.9854333,37.3960667,EPSG:4326,POINT (126.9854333 37.3960667)
37.39605,126.9851667,정류소,,,150.0,306.0563784242551,버스정류장 150m 내 CCTV 없음,WGS84,37.39605,126.9851667,126.9851667,37.39605,EPSG:4326,POINT (126.9851667 37.39605)
37.34985,126.9759667,정류소,,,150.0,219.83627459657168,버스정류장 150m 내 CCTV 없음,WGS84,37.34985,126.9759667,126.9759667,37.34985,EPSG:4326,POINT (126.9759667 37.34985)
37.3500833,126.9760333,정류소,,,150.0,232.5329198867428,버스정류장 150m 내 CCTV 없음,WGS84,37.3500833,126.9760333,126.9760333,37.3500833,EPSG:4326,POINT (126.9760333 37.3500833)
37.3501,126.97655,정류소,,,150.0,276.7008621628529,버스정류장 150m 내 CCTV 없음,WGS84,37.3501,126.97655,126.97655,37.3501,EPSG:4326,POINT (126.97655 37.3501)
37.3577667,126.9661333,정류소,,,150.0,151.2661947250684,버스정류장 150m 내 CCTV 없음,WGS84,37.3577667,126.9661333,126.9661333,37.3577667,EPSG:4326,POINT (126.9661333 37.3577667)
37.3650333,126.9644333,정류소,,,150.0,216.5119216005315,버스정류장 150m 내 CCTV 없음,WGS84,37.3650333,126.9644333,126.9644333,37.3650333,EPSG:4326,POINT (126.9644333 37.3650333)
37.3196333,126.9501833,정류소,,,150.0,690.3248261777024,버스정류장 150m 내 CCTV 없음,WGS84,37.3196333,126.9501833,126.9501833,37.3196333,EPSG:4326,POINT (126.9501833 37.3196333)
37.3196667,126.9500833,정류소,,,150.0,697.8109630366935,버스정류장 150m 내 CCTV 없음,WGS84,37.3196667,126.9500833,126.9500833,37.3196667,EPSG:4326,POINT (126.9500833 37.3196667)
37.3838167,127.00655,정류소,,,150.0,657.0334807630582,버스정류장 150m 내 CCTV 없음,WGS84,37.3838167,127.00655,127.00655,37.3838167,EPSG:4326,POINT (127.00655 37.3838167)
37.3837,127.00625,정류소,,,150.0,629.0365897722983,버스정류장 150m 내 CCTV 없음,WGS84,37.3837,127.00625,127.00625,37.3837,EPSG:4326,POINT (127.00625 37.3837)
37.3787167,126.9705333,정류소,,,150.0,1507.6312205085198,버스정류장 150m 내 CCTV 없음,WGS84,37.3787167,126.9705333,126.9705333,37.3787167,EPSG:4326,POINT (126.9705333 37.3787167)
37.3904833,126.9913,정류소,,,150.0,526.8971885695267,버스정류장 150m 내 CCTV 없음,WGS84,37.3904833,126.9913,126.9913,37.3904833,EPSG:4326,POINT (126.9913 37.3904833)
37.39065,126.99175,정류소,,,150.0,496.9472514130568,버스정류장 150m 내 CCTV 없음,WGS84,37.39065,126.99175,126.99175,37.39065,EPSG:4326,POINT (126.99175 37.39065)
37.3852833,126.97995,정류소,,,150.0,1070.574072856994,버스정류장 150m 내 CCTV 없음,WGS84,37.3852833,126.97995,126.97995,37.3852833,EPSG:4326,POINT (126.97995 37.3852833)
37.3848167,126.9792833,정류소,,,150.0,1145.952763265189,버스정류장 150m 내 CCTV 없음,WGS84,37.3848167,126.9792833,126.9792833,37.3848167,EPSG:4326,POINT (126.9792833 37.3848167)
37.3540667,126.9859667,정류소,,,150.0,1214.0654625471616,버스정류장 150m 내 CCTV 없음,WGS84,37.3540667,126.9859667,126.9859667,37.3540667,EPSG:4326,POINT (126.9859667 37.3540667)
37.3539833,126.98605,정류소,,,150.0,1216.8306540674682,버스정류장 150m 내 CCTV 없음,WGS84,37.3539833,126.98605,126.98605,37.3539833,EPSG:4326,POINT (126.98605 37.3539833)
37.35445,126.9758167,정류소,,,150.0,594.9433956525511,버스정류장 150m 내 CCTV 없음,WGS84,37.35445,126.9758167,126.9758167,37.35445,EPSG:4326,POINT (126.9758167 37.35445)
37.35385,126.9763167,정류소,,,150.0,550.8497765983423,버스정류장 150m 내 CCTV 없음,WGS84,37.35385,126.9763167,126.9763167,37.35385,EPSG:4326,POINT (126.9763167 37.35385)
37.3173333,126.9539833,정류소,,,150.0,510.3823508964522,버스정류장 150m 내 CCTV 없음,WGS84,37.3173333,126.9539833,126.9539833,37.3173333,EPSG:4326,POINT (126.9539833 37.3173333)
37.3172333,126.9539333,정류소,,,150.0,505.0430251186679,버스정류장 150m 내 CCTV 없음,WGS84,37.3172333,126.9539333,126.9539333,37.3172333,EPSG:4326,POINT (126.9539333 37.3172333)
37.3712167,126.9936167,정류소,,,150.0,1398.4364171780494,버스정류장 150m 내 CCTV 없음,WGS84,37.3712167,126.9936167,126.9936167,37.3712167,EPSG:4326,POINT (126.9936167 37.3712167)
37.3713167,126.9937,정류소,,,150.0,1385.440833673537,버스정류장 150m 내 CCTV 없음,WGS84,37.3713167,126.9937,126.9937,37.3713167,EPSG:4326,POINT (126.9937 37.3713167)
37.3137,126.9399333,정류소,,,150.0,1578.9261976658927,버스정류장 150m 내 CCTV 없음,WGS84,37.3137,126.9399333,126.9399333,37.3137,EPSG:4326,POINT (126.9399333 37.3137)
37.3136167,126.9396667,정류소,,,150.0,1602.645017212311,버스정류장 150m 내 CCTV 없음,WGS84,37.3136167,126.9396667,126.9396667,37.3136167,EPSG:4326,POINT (126.9396667 37.3136167)
37.3715,127.0018167,정류소,,,150.0,1298.409696954496,버스정류장 150m 내 CCTV 없음,WGS84,37.3715,127.0018167,127.0018167,37.3715,EPSG:4326,POINT (127.0018167 37.3715)
37.3714167,127.0019833,정류소,,,150.0,1310.2199207318988,버스정류장 150m 내 CCTV 없음,WGS84,37.3714167,127.0019833,127.0019833,37.3714167,EPSG:4326,POINT (127.0019833 37.3714167)
37.3573333,126.98875,정류소,,,150.0,1607.0325220972975,버스정류장 150m 내 CCTV 없음,WGS84,37.3573333,126.98875,126.98875,37.3573333,EPSG:4326,POINT (126.98875 37.3573333)
37.3574667,126.98875,정류소,,,150.0,1615.2065354971458,버스정류장 150m 내 CCTV 없음,WGS84,37.3574667,126.98875,126.98875,37.3574667,EPSG:4326,POINT (126.98875 37.3574667)
37.3575333,126.99635,정류소,,,150.0,2208.9875272399613,버스정류장 150m 내 CCTV 없음,WGS84,37.3575333,126.99635,126.99635,37.3575333,EPSG:4326,POINT (126.99635 37.3575333)
37.37435,127.0066,정류소,,,150.0,1162.6162710776844,버스정류장 150m 내 CCTV 없음,WGS84,37.37435,127.0066,127.0066,37.37435,EPSG:4326,POINT (127.0066 37.37435)
37.3741667,127.0063833,정류소,,,150.0,1168.9874968182596,버스정류장 150m 내 CCTV 없음,WGS84,37.3741667,127.0063833,127.0063833,37.3741667,EPSG:4326,POINT (127.0063833 37.3741667)
37.35785,126.96375,정류소,,,150.0,252.746039727628,버스정류장 150m 내 CCTV 없음,WGS84,37.35785,126.96375,126.96375,37.35785,EPSG:4326,POINT (126.96375 37.35785)
37.3581333,126.9637,정류소,,,150.0,240.4040447107796,버스정류장 150m 내 CCTV 없음,WGS84,37.3581333,126.9637,126.9637,37.3581333,EPSG:4326,POINT (126.9637 37.3581333)
37.3538,126.9699,정류소,,,150.0,584.2402165592416,버스정류장 150m 내 CCTV 없음,WGS84,37.3538,126.9699,126.9699,37.3538,EPSG:4326,POINT (126.9699 37.3538)
37.3533333,126.9709,정류소,,,150.0,494.3099581559766,버스정류장 150m 내 CCTV 없음,WGS84,37.3533333,126.9709,126.9709,37.3533333,EPSG:4326,POINT (126.9709 37.3533333)
37.3554333,126.9711333,정류소,,,150.0,604.4572269458085,버스정류장 150m 내 CCTV 없음,WGS84,37.3554333,126.9711333,126.9711333,37.3554333,EPSG:4326,POINT (126.9711333 37.3554333)
37.3557,126.9709833,정류소,,,150.0,574.72037850643,버스정류장 150m 내 CCTV 없음,WGS84,37.3557,126.9709833,126.9709833,37.3557,EPSG:4326,POINT (126.9709833 37.3557)
37.3955833,127.00355,정류소,,,150.0,951.8737064284272,버스정류장 150m 내 CCTV 없음,WGS84,37.3955833,127.00355,127.00355,37.3955833,EPSG:4326,POINT (127.00355 37.3955833)
37.3942667,127.0025667,정류소,,,150.0,783.388424197954,버스정류장 150m 내 CCTV 없음,WGS84,37.3942667,127.0025667,127.0025667,37.3942667,EPSG:4326,POINT (127.0025667 37.3942667)
37.3941833,127.0023667,정류소,,,150.0,765.0004115102072,버스정류장 150m 내 CCTV 없음,WGS84,37.3941833,127.0023667,127.0023667,37.3941833,EPSG:4326,POINT (127.0023667 37.3941833)
37.3956167,127.0037667,정류소,,,150.0,966.6986456320792,버스정류장 150m 내 CCTV 없음,WGS84,37.3956167,127.0037667,127.0037667,37.3956167,EPSG:4326,POINT (127.0037667 37.3956167)
37.376,127.0073167,정류소,,,150.0,1058.2211499334687,버스정류장 150m 내 CCTV 없음,WGS84,37.376,127.0073167,127.0073167,37.376,EPSG:4326,POINT (127.0073167 37.376)
37.37635,127.0071333,정류소,,,150.0,1018.7450077746214,버스정류장 150m 내 CCTV 없음,WGS84,37.37635,127.0071333,127.0071333,37.37635,EPSG:4326,POINT (127.0071333 37.37635)
37.3448833,126.9903167,정류소,,,150.0,1331.732392667963,버스정류장 150m 내 CCTV 없음,WGS84,37.3448833,126.9903167,126.9903167,37.3448833,EPSG:4326,POINT (126.9903167 37.3448833)
37.3449667,126.9903,정류소,,,150.0,1337.5109964024416,버스정류장 150m 내 CCTV 없음,WGS84,37.3449667,126.9903,126.9903,37.3449667,EPSG:4326,POINT (126.9903 37.3449667)
37.3463,126.9796333,정류소,,,150.0,640.3121682376412,버스정류장 150m 내 CCTV 없음,WGS84,37.3463,126.9796333,126.9796333,37.3463,EPSG:4326,POINT (126.9796333 37.3463)
37.3459667,126.9805167,정류소,,,150.0,726.1240653468726,버스정류장 150m 내 CCTV 없음,WGS84,37.3459667,126.9805167,126.9805167,37.3459667,EPSG:4326,POINT (126.9805167 37.3459667)
37.345,126.98725,정류소,,,150.0,1174.1891334682832,버스정류장 150m 내 CCTV 없음,WGS84,37.345,126.98725,126.98725,37.345,EPSG:4326,POINT (126.98725 37.345)
37.34495,126.98715,정류소,,,150.0,1164.7204695141315,버스정류장 150m 내 CCTV 없음,WGS84,37.34495,126.98715,126.98715,37.34495,EPSG:4326,POINT (126.98715 37.34495)
37.3461167,126.9957833,정류소,,,150.0,1781.1364669208342,버스정류장 150m 내 CCTV 없음,WGS84,37.3461167,126.9957833,126.9957833,37.3461167,EPSG:4326,POINT (126.9957833 37.3461167)
37.34625,126.9962167,정류소,,,150.0,1820.3868932346531,버스정류장 150m 내 CCTV 없음,WGS84,37.34625,126.9962167,126.9962167,37.34625,EPSG:4326,POINT (126.9962167 37.34625)
37.3171333,126.9523333,정류소,,,150.0,602.7695503533652,버스정류장 150m 내 CCTV 없음,WGS84,37.3171333,126.9523333,126.9523333,37.3171333,EPSG:4326,POINT (126.9523333 37.3171333)
37.3172167,126.9523167,정류소,,,150.0,609.5437043827836,버스정류장 150m 내 CCTV 없음,WGS84,37.3172167,126.9523167,126.9523167,37.3172167,EPSG:4326,POINT (126.9523167 37.3172167)
37.34995,126.9811167,정류소,,,150.0,672.3115119294486,버스정류장 150m 내 CCTV 없음,WGS84,37.34995,126.9811167,126.9811167,37.34995,EPSG:4326,POINT (126.9811167 37.34995)
37.3497667,126.9810333,정류소,,,150.0,663.4557813750624,버스정류장 150m 내 CCTV 없음,WGS84,37.3497667,126.9810333,126.9810333,37.3497667,EPSG:4326,POINT (126.9810333 37.3497667)
37.39475,127.02275,정류소,,,150.0,751.1661810523086,버스정류장 150m 내 CCTV 없음,WGS84,37.39475,127.02275,127.02275,37.39475,EPSG:4326,POINT (127.02275 37.39475)
37.3942667,127.0231333,정류소,,,150.0,774.6657297463291,버스정류장 150m 내 CCTV 없음,WGS84,37.3942667,127.0231333,127.0231333,37.3942667,EPSG:4326,POINT (127.0231333 37.3942667)
37.3945667,127.0223167,정류소,,,150.0,709.4287627543686,버스정류장 150m 내 CCTV 없음,WGS84,37.3945667,127.0223167,127.0223167,37.3945667,EPSG:4326,POINT (127.0223167 37.3945667)
37.3457333,126.9771333,정류소,,,150.0,518.0955163813994,버스정류장 150m 내 CCTV 없음,WGS84,37.3457333,126.9771333,126.9771333,37.3457333,EPSG:4326,POINT (126.9771333 37.3457333)
37.3454667,126.9772167,정류소,,,150.0,546.1769291770075,버스정류장 150m 내 CCTV 없음,WGS84,37.3454667,126.9772167,126.9772167,37.3454667,EPSG:4326,POINT (126.9772167 37.3454667)
37.3068833,126.9621,정류소,,,150.0,425.77468160398615,버스정류장 150m 내 CCTV 없음,WGS84,37.3068833,126.9621,126.9621,37.3068833,EPSG:4326,POINT (126.9621 37.3068833)
37.3065833,126.9579833,정류소,,,150.0,423.1464658716751,버스정류장 150m 내 CCTV 없음,WGS84,37.3065833,126.9579833,126.9579833,37.3065833,EPSG:4326,POINT (126.9579833 37.3065833)
37.30655,126.95835,정류소,,,150.0,404.3956618077005,버스정류장 150m 내 CCTV 없음,WGS84,37.30655,126.95835,126.95835,37.30655,EPSG:4326,POINT (126.95835 37.30655)
37.3095167,126.9551333,정류소,,,150.0,538.9398926803293,버스정류장 150m 내 CCTV 없음,WGS84,37.3095167,126.9551333,126.9551333,37.3095167,EPSG:4326,POINT (126.9551333 37.3095167)
37.3094167,126.9551667,정류소,,,150.0,547.7166390447983,버스정류장 150m 내 CCTV 없음,WGS84,37.3094167,126.9551667,126.9551667,37.3094167,EPSG:4326,POINT (126.9551667 37.3094167)
37.30285,126.9587667,정류소,,,150.0,153.09463815515917,버스정류장 150m 내 CCTV 없음,WGS84,37.30285,126.9587667,126.9587667,37.30285,EPSG:4326,POINT (126.9587667 37.30285)
37.3059667,126.9573,정류소,,,150.0,403.9918367480328,버스정류장 150m 내 CCTV 없음,WGS84,37.3059667,126.9573,126.9573,37.3059667,EPSG:4326,POINT (126.9573 37.3059667)
37.3058167,126.95735,정류소,,,150.0,388.8308833987752,버스정류장 150m 내 CCTV 없음,WGS84,37.3058167,126.95735,126.95735,37.3058167,EPSG:4326,POINT (126.95735 37.3058167)
37.3133,126.9546167,정류소,,,150.0,287.58586824564395,버스정류장 150m 내 CCTV 없음,WGS84,37.3133,126.9546167,126.9546167,37.3133,EPSG:4326,POINT (126.9546167 37.3133)
37.3131,126.9548333,정류소,,,150.0,275.13773697741686,버스정류장 150m 내 CCTV 없음,WGS84,37.3131,126.9548333,126.9548333,37.3131,EPSG:4326,POINT (126.9548333 37.3131)
37.3081667,126.9607,정류소,,,150.0,541.7701604163581,버스정류장 150m 내 CCTV 없음,WGS84,37.3081667,126.9607,126.9607,37.3081667,EPSG:4326,POINT (126.9607 37.3081667)
37.3083167,126.9607167,정류소,,,150.0,558.5018548050043,버스정류장 150m 내 CCTV 없음,WGS84,37.3083167,126.9607167,126.9607167,37.3083167,EPSG:4326,POINT (126.9607167 37.3083167)
37.3078833,126.9598833,정류소,,,150.0,511.6821261866512,버스정류장 150m 내 CCTV 없음,WGS84,37.3078833,126.9598833,126.9598833,37.3078833,EPSG:4326,POINT (126.9598833 37.3078833)
37.3077833,126.9599833,정류소,,,150.0,499.874864703035,버스정류장 150m 내 CCTV 없음,WGS84,37.3077833,126.9599833,126.9599833,37.3077833,EPSG:4326,POINT (126.9599833 37.3077833)
37.3066,126.9558333,정류소,,,150.0,545.8466073537948,버스정류장 150m 내 CCTV 없음,WGS84,37.3066,126.9558333,126.9558333,37.3066,EPSG:4326,POINT (126.9558333 37.3066)
37.30665,126.9558833,정류소,,,150.0,546.3556558531601,버스정류장 150m 내 CCTV 없음,WGS84,37.30665,126.9558833,126.9558833,37.30665,EPSG:4326,POINT (126.9558833 37.30665)
37.30295,126.9558667,정류소,,,150.0,403.0662202240575,버스정류장 150m 내 CCTV 없음,WGS84,37.30295,126.9558667,126.9558667,37.30295,EPSG:4326,POINT (126.9558667 37.30295)
37.3024167,126.95635,정류소,,,150.0,371.65387786517806,버스정류장 150m 내 CCTV 없음,WGS84,37.3024167,126.95635,126.95635,37.3024167,EPSG:4326,POINT (126.95635 37.3024167)
37.3157833,126.9388333,정류소,,,150.0,1689.3600796040007,버스정류장 150m 내 CCTV 없음,WGS84,37.3157833,126.9388333,126.9388333,37.3157833,EPSG:4326,POINT (126.9388333 37.3157833)
37.3817,126.9753333,정류소,,,150.0,1629.9747219436788,버스정류장 150m 내 CCTV 없음,WGS84,37.3817,126.9753333,126.9753333,37.3817,EPSG:4326,POINT (126.9753333 37.3817)
37.3439,126.9730333,정류소,,,150.0,189.7279556746429,버스정류장 150m 내 CCTV 없음,WGS84,37.3439,126.9730333,126.9730333,37.3439,EPSG:4326,POINT (126.9730333 37.3439)
37.3438833,126.9767,정류소,,,150.0,495.91617136532415,버스정류장 150m 내 CCTV 없음,WGS84,37.3438833,126.9767,126.9767,37.3438833,EPSG:4326,POINT (126.9767 37.3438833)
37.3443667,126.97585,정류소,,,150.0,437.8591911189433,버스정류장 150m 내 CCTV 없음,WGS84,37.3443667,126.97585,126.97585,37.3443667,EPSG:4326,POINT (126.97585 37.3443667)
37.3444167,126.9703833,정류소,,,150.0,171.50198613117766,버스정류장 150m 내 CCTV 없음,WGS84,37.3444167,126.9703833,126.9703833,37.3444167,EPSG:4326,POINT (126.9703833 37.3444167)
37.3454833,126.9705333,정류소,,,150.0,280.4905022916916,버스정류장 150m 내 CCTV 없음,WGS84,37.3454833,126.9705333,126.9705333,37.3454833,EPSG:4326,POINT (126.9705333 37.3454833)
37.3323833,126.9683,정류소,,,150.0,996.874820525624,버스정류장 150m 내 CCTV 없음,WGS84,37.3323833,126.9683,126.9683,37.3323833,EPSG:4326,POINT (126.9683 37.3323833)
37.3328,126.9682833,정류소,,,150.0,992.8387762579288,버스정류장 150m 내 CCTV 없음,WGS84,37.3328,126.9682833,126.9682833,37.3328,EPSG:4326,POINT (126.9682833 37.3328)
37.3210667,126.9503,정류소,,,150.0,653.5557158721978,버스정류장 150m 내 CCTV 없음,WGS84,37.3210667,126.9503,126.9503,37.3210667,EPSG:4326,POINT (126.9503 37.3210667)
37.3215833,126.9488667,정류소,,,150.0,779.8708378561737,버스정류장 150m 내 CCTV 없음,WGS84,37.3215833,126.9488667,126.9488667,37.3215833,EPSG:4326,POINT (126.9488667 37.3215833)
37.3214167,126.9487667,정류소,,,150.0,788.3462400359098,버스정류장 150m 내 CCTV 없음,WGS84,37.3214167,126.9487667,126.9487667,37.3214167,EPSG:4326,POINT (126.9487667 37.3214167)
37.3209167,126.9502833,정류소,,,150.0,656.075316503137,버스정류장 150m 내 CCTV 없음,WGS84,37.3209167,126.9502833,126.9502833,37.3209167,EPSG:4326,POINT (126.9502833 37.3209167)
37.3568,126.96775,정류소,,,150.0,296.3393133728285,버스정류장 150m 내 CCTV 없음,WGS84,37.3568,126.96775,126.96775,37.3568,EPSG:4326,POINT (126.96775 37.3568)
37.3931333,127.02325,정류소,,,150.0,776.9879780230585,버스정류장 150m 내 CCTV 없음,WGS84,37.3931333,127.02325,127.02325,37.3931333,EPSG:4326,POINT (127.02325 37.3931333)
37.39245,127.0261667,정류소,,,150.0,1018.6184727714206,버스정류장 150m 내 CCTV 없음,WGS84,37.39245,127.0261667,127.0261667,37.39245,EPSG:4326,POINT (127.0261667 37.39245)
37.3621,126.9678833,정류소,,,150.0,365.6378018918741,버스정류장 150m 내 CCTV 없음,WGS84,37.3621,126.9678833,126.9678833,37.3621,EPSG:4326,POINT (126.9678833 37.3621)
37.3656667,126.9992333,정류소,,,150.0,1926.0875321243689,버스정류장 150m 내 CCTV 없음,WGS84,37.3656667,126.9992333,126.9992333,37.3656667,EPSG:4326,POINT (126.9992333 37.3656667)
37.35895,126.9983333,정류소,,,150.0,2434.411666820221,버스정류장 150m 내 CCTV 없음,WGS84,37.35895,126.9983333,126.9983333,37.35895,EPSG:4326,POINT (126.9983333 37.35895)
37.3485167,126.9845667,정류소,,,150.0,979.7426064140294,버스정류장 150m 내 CCTV 없음,WGS84,37.3485167,126.9845667,126.9845667,37.3485167,EPSG:4326,POINT (126.9845667 37.3485167)
37.34645,126.9839333,정류소,,,150.0,976.0226662724724,버스정류장 150m 내 CCTV 없음,WGS84,37.34645,126.9839333,126.9839333,37.34645,EPSG:4326,POINT (126.9839333 37.34645)
37.3507667,126.9682833,정류소,,,150.0,488.4342596811889,버스정류장 150m 내 CCTV 없음,WGS84,37.3507667,126.9682833,126.9682833,37.3507667,EPSG:4326,POINT (126.9682833 37.3507667)
37.3507667,126.9684167,정류소,,,150.0,477.2287691961814,버스정류장 150m 내 CCTV 없음,WGS84,37.3507667,126.9684167,126.9684167,37.3507667,EPSG:4326,POINT (126.9684167 37.3507667)
37.3505167,126.9679667,정류소,,,150.0,507.7180276630245,버스정류장 150m 내 CCTV 없음,WGS84,37.3505167,126.9679667,126.9679667,37.3505167,EPSG:4326,POINT (126.9679667 37.3505167)
37.3741167,127.0035333,정류소,,,150.0,1058.6005533980742,버스정류장 150m 내 CCTV 없음,WGS84,37.3741167,127.0035333,127.0035333,37.3741167,EPSG:4326,POINT (127.0035333 37.3741167)
37.3739167,127.0038667,정류소,,,150.0,1090.1841580910152,버스정류장 150m 내 CCTV 없음,WGS84,37.3739167,127.0038667,127.0038667,37.3739167,EPSG:4326,POINT (127.0038667 37.3739167)
37.4016667,126.9920167,정류소,,,150.0,1040.9080489212952,버스정류장 150m 내 CCTV 없음,WGS84,37.4016667,126.9920167,126.9920167,37.4016667,EPSG:4326,POINT (126.9920167 37.4016667)
37.4018167,126.9917833,정류소,,,150.0,1045.92826136496,버스정류장 150m 내 CCTV 없음,WGS84,37.4018167,126.9917833,126.9917833,37.4018167,EPSG:4326,POINT (126.9917833 37.4018167)
37.3465667,126.9579667,정류소,,,150.0,1234.3903967641124,버스정류장 150m 내 CCTV 없음,WGS84,37.3465667,126.9579667,126.9579667,37.3465667,EPSG:4326,POINT (126.9579667 37.3465667)
37.3193333,126.9577667,정류소,,,150.0,225.5661684589472,버스정류장 150m 내 CCTV 없음,WGS84,37.3193333,126.9577667,126.9577667,37.3193333,EPSG:4326,POINT (126.9577667 37.3193333)
37.3192333,126.9574667,정류소,,,150.0,237.32213101880228,버스정류장 150m 내 CCTV 없음,WGS84,37.3192333,126.9574667,126.9574667,37.3192333,EPSG:4326,POINT (126.9574667 37.3192333)
