시군명,정류소명,정류소id,위도,경도,crs,source_file,latitude,longitude,x,y,epsg,wkt
의왕시,과천터널진입(경유),277103200,37.40185,127.00175,WGS84,자료/버스정류소현황.xls,37.40185,127.00175,127.00175,37.40185,EPSG:4326,POINT (127.00175 37.40185)
의왕시,괴말,226000096,37.3313833,126.9551667,WGS84,자료/버스정류소현황.xls,37.3313833,126.9551667,126.9551667,37.3313833,EPSG:4326,POINT (126.9551667 37.3313833)
의왕시,괴말,226000389,37.3267667,126.9597167,WGS84,자료/버스정류소현황.xls,37.3267667,126.9597167,126.9597167,37.3267667,EPSG:4326,POINT (126.9597167 37.3267667)
의왕시,괴말,226000083,37.3316333,126.9550333,WGS84,자료/버스정류소현황.xls,37.3316333,126.9550333,126.9550333,37.3316333,EPSG:4326,POINT (126.9550333 37.3316333)
의왕시,괴말,226000308,37.3267167,126.9596667,WGS84,자료/버스정류소현황.xls,37.3267167,126.9596667,126.9596667,37.3267167,EPSG:4326,POINT (126.9596667 37.3267167)
의왕시,교동,226000086,37.33615,126.9644667,WGS84,자료/버스정류소현황.xls,37.33615,126.9644667,126.9644667,37.33615,EPSG:4326,POINT (126.9644667 37.33615)
의왕시,교동,226000093,37.3360167,126.96465,WGS84,자료/버스정류소현황.xls,37.3360167,126.96465,126.96465,37.3360167,EPSG:4326,POINT (126.96465 37.3360167)
의왕시,구생명교회,226000018,37.3835167,126.9805,WGS84,자료/버스정류소현황.xls,37.3835167,126.9805,126.9805,37.3835167,EPSG:4326,POINT (126.9805 37.3835167)
의왕시,국궁터,226000251,37.3830667,127.0107167,WGS84,자료/버스정류소현황.xls,37.3830667,127.0107167,127.0107167,37.3830667,EPSG:4326,POINT (127.0107167 37.3830667)
의왕시,국궁터,226000252,37.38305,127.01085,WGS84,자료/버스정류소현황.xls,37.38305,127.01085,127.01085,37.38305,EPSG:4326,POINT (127.01085 37.38305)
의왕시,국민은행,226000023,37.3899,126.9783167,WGS84,자료/버스정류소현황.xls,37.3899,126.9783167,126.9783167,37.3899,EPSG:4326,POINT (126.9783167 37.3899)
의왕시,국민은행,226000345,37.3901167,126.9781833,WGS84,자료/버스정류소현황.xls,37.3901167,126.9781833,126.9781833,37.3901167,EPSG:4326,POINT (126.9781833 37.3901167)
의왕시,국민체육센터,226000063,37.3815667,126.9756,WGS84,자료/버스정류소현황.xls,37.3815667,126.9756,126.9756,37.3815667,EPSG:4326,POINT (126.9756 37.3815667)
의왕시,근로자복지회관,226000222,37.3593167,126.9661333,WGS84,자료/버스정류소현황.xls,37.3593167,126.9661333,126.9661333,37.3593167,EPSG:4326,POINT (126.9661333 37.3593167)
의왕시,근로자복지회관,226000154,37.3592,126.9665,WGS84,자료/버스정류소현황.xls,37.3592,126.9665,126.9665,37.3592,EPSG:4326,POINT (126.9665 37.3592)
의왕시,글로벌도서관.성원아파트,226000012,37.3578,126.9689667,WGS84,자료/버스정류소현황.xls,37.3578,126.9689667,126.9689667,37.3578,EPSG:4326,POINT (126.9689667 37.3578)
의왕시,글로벌도서관.신안아파트,226000011,37.3575333,126.9689667,WGS84,자료/버스정류소현황.xls,37.3575333,126.9689667,126.9689667,37.3575333,EPSG:4326,POINT (126.9689667 37.3575333)
의왕시,금천마을,226000097,37.3292833,126.9530833,WGS84,자료/버스정류소현황.xls,37.3292833,126.9530833,126.9530833,37.3292833,EPSG:4326,POINT (126.9530833 37.3292833)
의왕시,금천마을,226000082,37.3292667,126.9527,WGS84,자료/버스정류소현황.xls,37.3292667,126.9527,126.9527,37.3292667,EPSG:4326,POINT (126.9527 37.3292667)
의왕시,꿈마을아파트,226000101,37.3175333,126.9503167,WGS84,자료/버스정류소현황.xls,37.3175333,126.9503167,126.9503167,37.3175333,EPSG:4326,POINT (126.9503167 37.3175333)
의왕시,꿈마을아파트,226000078,37.3174667,126.9502,WGS84,자료/버스정류소현황.xls,37.3174667,126.9502,126.9502,37.3174667,EPSG:4326,POINT (126.9502 37.3174667)
의왕시,남교회,226000017,37.3839333,126.9787667,WGS84,자료/버스정류소현황.xls,37.3839333,126.9787667,126.9787667,37.3839333,EPSG:4326,POINT (126.9787667 37.3839333)
의왕시,내동.내손초등학교,226000053,37.3883333,126.9805,WGS84,자료/버스정류소현황.xls,37.3883333,126.9805,126.9805,37.3883333,EPSG:4326,POINT (126.9805 37.3883333)
의왕시,내동.내손초등학교,226000060,37.3882167,126.9807167,WGS84,자료/버스정류소현황.xls,37.3882167,126.9807167,126.9807167,37.3882167,EPSG:4326,POINT (126.9807167 37.3882167)
의왕시,내손공영주차장,226000131,37.3833,126.9776167,WGS84,자료/버스정류소현황.xls,37.3833,126.9776167,126.9776167,37.3833,EPSG:4326,POINT (126.9776167 37.3833)
의왕시,내손공영주차장,226000062,37.3832667,126.9778833,WGS84,자료/버스정류소현황.xls,37.3832667,126.9778833,126.9778833,37.3832667,EPSG:4326,POINT (126.9778833 37.3832667)
의왕시,내손순환길삼거리,226000022,37.3908,126.9805167,WGS84,자료/버스정류소현황.xls,37.3908,126.9805167,126.9805167,37.3908,EPSG:4326,POINT (126.9805167 37.3908)
의왕시,내손주공아파트,226000200,37.3776333,126.972,WGS84,자료/버스정류소현황.xls,37.3776333,126.972,126.972,37.3776333,EPSG:4326,POINT (126.972 37.3776333)
의왕시,내손초등학교,226000021,37.3888167,126.98245,WGS84,자료/버스정류소현황.xls,37.3888167,126.98245,126.98245,37.3888167,EPSG:4326,POINT (126.98245 37.3888167)
의왕시,내손초등학교,226000142,37.3891167,126.9823167,WGS84,자료/버스정류소현황.xls,37.3891167,126.9823167,126.9823167,37.3891167,EPSG:4326,POINT (126.9823167 37.3891167)
의왕시,농수산물시장.포일단지입구,226000134,37.3846167,126.9727667,WGS84,자료/버스정류소현황.xls,37.3846167,126.9727667,126.9727667,37.3846167,EPSG:4326,POINT (126.9727667 37.3846167)
의왕시,농협,226000391,37.3885,126.9745333,WGS84,자료/버스정류소현황.xls,37.3885,126.9745333,126.9745333,37.3885,EPSG:4326,POINT (126.9745333 37.3885)
의왕시,농협삼거리.우미린아파트,226000024,37.3883,126.9745333,WGS84,자료/버스정류소현황.xls,37.3883,126.9745333,126.9745333,37.3883,EPSG:4326,POINT (126.9745333 37.3883)
의왕시,능안삼거리,226000390,37.3727667,126.9967833,WGS84,자료/버스정류소현황.xls,37.3727667,126.9967833,126.9967833,37.3727667,EPSG:4326,POINT (126.9967833 37.3727667)
의왕시,능안삼거리,226509100,37.3730333,126.9972,WGS84,자료/버스정류소현황.xls,37.3730333,126.9972,126.9972,37.3730333,EPSG:4326,POINT (126.9972 37.3730333)
의왕시,능안입구,226000264,37.3781167,126.9989667,WGS84,자료/버스정류소현황.xls,37.3781167,126.9989667,126.9989667,37.3781167,EPSG:4326,POINT (126.9989667 37.3781167)
의왕시,능안입구,226000263,37.3783167,126.99925,WGS84,자료/버스정류소현황.xls,37.3783167,126.99925,126.99925,37.3783167,EPSG:4326,POINT (126.99925 37.3783167)
의왕시,대림아파트1단지,226000210,37.3896167,126.9814333,WGS84,자료/버스정류소현황.xls,37.3896167,126.9814333,126.9814333,37.3896167,EPSG:4326,POINT (126.9814333 37.3896167)
의왕시,대림아파트4단지,226000052,37.3863333,126.9784167,WGS84,자료/버스정류소현황.xls,37.3863333,126.9784167,126.9784167,37.3863333,EPSG:4326,POINT (126.9784167 37.3863333)
